product_link,product_image_link,product_name,product_price
https://www.glassesshop.com/eyeglasses/fp1822,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5d01d74545d98.jpg",Rado Avaitor - Black,"
                                        "
https://www.glassesshop.com/eyeglasses/fz1301,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cb69b51406fd.jpg",Moore - Black/Red,"
                                        "
https://www.glassesshop.com/eyeglasses/fz1300,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cb69b513b29c.jpg",Moore - Burgundy,$29.95
https://www.glassesshop.com/eyeglasses/fp1842,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cb69b513279a.jpg",Buttler - Tortoise,$19.95
https://www.glassesshop.com/eyeglasses/fp1813,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd695a05d.jpg",Niagara - Mblack,$39.95
https://www.glassesshop.com/eyeglasses/fp1810,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd4254304.jpg",Gloversville - Red,$19.95
https://www.glassesshop.com/eyeglasses/fp1808,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd424e89d.jpg",Hempstead - Blue,$19.95
https://www.glassesshop.com/eyeglasses/fp1806,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd4249635.jpg",Watertown - Blue,$19.95
https://www.glassesshop.com/eyeglasses/fp1795,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd4238b37.jpg",Syracuse - Blue,$19.95
https://www.glassesshop.com/eyeglasses/fm1375,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd422ec6d.jpg",Oswego - Black/Golden,$29.95
https://www.glassesshop.com/eyeglasses/fm1373,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd282e2c8.jpg",Oswego - Rose Gold,"
                                        "
https://www.glassesshop.com/eyeglasses/fm1366,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd281a701.jpg",Atlantic - Silver,$24.95
https://www.glassesshop.com/eyeglasses/fm1360,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd2807ef9.jpg",Tupelo - Gunmetal,$29.95
https://www.glassesshop.com/eyeglasses/sup0617,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd82e1c12.jpg",GrandRapids - Matte Black,$29.95
https://www.glassesshop.com/eyeglasses/ft0281,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201901/5c4fb59a29990.jpg",Ingersoll - Black/Golden,"
                                        "
https://www.glassesshop.com/eyeglasses/sup0596,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201901/5c3403883d768.jpg",Hutt - Black,"
                                        "
https://www.glassesshop.com/eyeglasses/fp1781,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201812/5c244586d7042.jpg",Hubbard - Purple,$19.95
https://www.glassesshop.com/eyeglasses/sm0873,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201812/5c2436850b4ce.jpg",Hoyle - Green,$19.95
https://www.glassesshop.com/eyeglasses/fz1283,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201812/5c2436747fca4.jpg",Hodgson - Tortoise,"
                                        "
https://www.glassesshop.com/eyeglasses/fm1352,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201812/5c243674485c6.jpg",Haywood - Gunmetal,$29.95
https://www.glassesshop.com/eyeglasses/fm1351,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201812/5c24367445780.jpg",Hawthorn - Blue,"
                                        "
https://www.glassesshop.com/eyeglasses/fm1350,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201812/5c24367442e3f.jpg",Hawthorn - Gunmetal,$29.95
https://www.glassesshop.com/eyeglasses/fm1349,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201812/5c2436744043a.jpg",Hawthorn - Black,$29.95
https://www.glassesshop.com/eyeglasses/fm1330,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201811/5bf5215ef272a.jpg",Goose - Purple/Silver,$29.95
https://www.glassesshop.com/eyeglasses/sup0563,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201811/5be91fb057e5d.jpg",Giles - Brown,$29.95
https://www.glassesshop.com/eyeglasses/sup0561,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201811/5be91fb051c78.jpg",Giles - Red,$29.95
https://www.glassesshop.com/eyeglasses/fz1280,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201811/5be91fb00b4b8.jpg",Finn - Black,$29.95
https://www.glassesshop.com/eyeglasses/fz1265,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201810/5bbc5085221a1.jpg",Evelyn - Black,"
                                        "
https://www.glassesshop.com/eyeglasses/fz1264,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201810/5bbc50851e668.jpg",Evangeline - Tortoise,$29.95
https://www.glassesshop.com/eyeglasses/fz1255,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201810/5bbc4f1b20b27.jpg",Dinah - Black,$29.95
https://www.glassesshop.com/eyeglasses/fm1306,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201810/5bbc4ef63570b.jpg",Uriah - Black,"
                                        "
https://www.glassesshop.com/eyeglasses/fz1248,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201910/5daeb8c27e48e.jpg",Beulah - Purple,$29.95
https://www.glassesshop.com/eyeglasses/fz1245,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201910/5daeb8aaa34ed.jpg",Beulah - Black,"
                                        "
https://www.glassesshop.com/eyeglasses/fp1760,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b5fdc3c66281.jpg",Nathan - Burgundy,"
                                        "
https://www.glassesshop.com/eyeglasses/fp1756,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b5fdc1dd3790.jpg",Nat - Blue,"
                                        "
https://www.glassesshop.com/eyeglasses/fp1755,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b5fdc1527869.jpg",Nat - Black,$19.95
https://www.glassesshop.com/eyeglasses/fp1754,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b5fdc0dc1b98.jpg",Myron - Green/Black,"
                                        "
https://www.glassesshop.com/eyeglasses/sup0509,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b4db90b0447d.jpg",Sid - Gunmetal,$34.95
https://www.glassesshop.com/eyeglasses/sm0853,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b4eeb6190433.jpg",Rupert - Gunmetal,$39.95
https://www.glassesshop.com/eyeglasses/fz1204,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b4db873a3c0e.jpg",Roy - Black,$34.95
https://www.glassesshop.com/eyeglasses/fp1743,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b4c4e3e1db37.jpg",Otis - Tortoise,$19.95
https://www.glassesshop.com/eyeglasses/fp1741,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b4c4e2ea05f7.jpg",Oswald - Mblack,$19.95
https://www.glassesshop.com/eyeglasses/fp1737,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b4c4e0eb20e4.jpg",Oswald - Crystal,$19.95
https://www.glassesshop.com/eyeglasses/fm1269,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b4c4d6c9cb81.jpg",Omar - Black,$19.95
https://www.glassesshop.com/eyeglasses/fp1726,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b3dcfeb7bc2f.jpg",Dove - Black,$34.95
https://www.glassesshop.com/eyeglasses/fp1724,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b3dcfdb8dcd4.jpg",Felix - Black,"
                                        "
https://www.glassesshop.com/eyeglasses/fp1722,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b3dcfcc49a86.jpg",Ben - Black,$39.95
https://www.glassesshop.com/eyeglasses/fp1721,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b3dcfc46c1e7.jpg",Olga - Tortoise,$34.95
https://www.glassesshop.com/eyeglasses/fp1720,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b3dcfbc52782.jpg",Olga - Black,$34.95
https://www.glassesshop.com/eyeglasses/fp1663,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201806/5b10dff95b48f.jpg",Earl - Brown,$19.95
https://www.glassesshop.com/eyeglasses/fp1664,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201806/5b10e0017183c.jpg",Earl - Black/Blue,$19.95
https://www.glassesshop.com/eyeglasses/fp1665,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201806/5b10e008e975d.jpg",Edwiin - Black,$19.95
https://www.glassesshop.com/eyeglasses/fz1160,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5b0fae35b001b.jpg",Enoch - Black/White,$29.95
https://www.glassesshop.com/eyeglasses/fz1159,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5b0fae2e711fc.jpg",Enoch - Purple,$29.95
https://www.glassesshop.com/eyeglasses/fz1158,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5b0fae276f84e.jpg",Enoch - Black,$29.95
https://www.glassesshop.com/eyeglasses/sm0833,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5b0518b21b35b.jpg",Cowper - Black,$34.95
https://www.glassesshop.com/eyeglasses/fp1717,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5b03bc6e7b94e.jpg",Jean - Red,$24.95
https://www.glassesshop.com/eyeglasses/fp1699,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5b03bbbbf1499.jpg",Novia - Tortoise/Yellow,"
                                        "
https://www.glassesshop.com/eyeglasses/fp1646,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5afe7ea43b647.jpg",Angel  Wayframe - Black,$19.95
https://www.glassesshop.com/eyeglasses/fp1639,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5afe7e64195f1.jpg",Mason - Black,$29.95
https://www.glassesshop.com/eyeglasses/fm1178,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201804/5acd64955af9c.jpg",Plato - Gunmetal,$19.95
https://www.glassesshop.com/eyeglasses/fp1595,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5afb97530e13e.jpg",Jerry - Blue,$24.95
https://www.glassesshop.com/eyeglasses/fp1593,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5afb961147318.jpg",Jerry - Gray,$24.95
https://www.glassesshop.com/eyeglasses/fp1566,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201803/5ab495953edf7.jpg",Cooksville - Red,$24.95
https://www.glassesshop.com/eyeglasses/fp1565,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201803/5ab49500a3081.jpg",Thomasville - Blue,$24.95
https://www.glassesshop.com/eyeglasses/fp1543,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201801/5a65815f91df3.jpg",Adam - Black,$24.95
https://www.glassesshop.com/eyeglasses/fp1503,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201712/5a2f93664b4ed.jpg",Joyce - Red,$12.95
https://www.glassesshop.com/eyeglasses/fp1502,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201911/5dc4c1328544a.jpg",Astrid - Red,$19.95
https://www.glassesshop.com/eyeglasses/fp1444,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201804/5ae43ded23161.jpg",Norwalk - Gray,$19.95
https://www.glassesshop.com/eyeglasses/fp1454,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201908/5d4d18cc108de.jpg",Valentina - Red,$12.95
https://www.glassesshop.com/eyeglasses/fp1439,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201711/59fd6474ba4d4.jpg",Prince - Black,$19.95
https://www.glassesshop.com/eyeglasses/fp1437,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201711/59fd64661a767.jpg",Prince - Black/Red,$19.95
https://www.glassesshop.com/eyeglasses/fz1016,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201707/595c86434f34a.jpg",Iowa - Black,"
                                        "
https://www.glassesshop.com/eyeglasses/fp1362,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c8721b66cc5a.jpg",Evansville - Tortoise,$19.95
https://www.glassesshop.com/eyeglasses/fz0983,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201808/5b873cb02e60f.jpg",Miami - Crystal,$29.95
https://www.glassesshop.com/eyeglasses/fp1232,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201611/58252d0bc746b.jpg",Trenton - Brown,$19.95
https://www.glassesshop.com/eyeglasses/fz0889,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201804/5adab16262899.jpg",Jefferson - Black,"
                                        "
https://www.glassesshop.com/eyeglasses/fp1134,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201604/57917ebf91814.jpg",Paine clip-on - Purple,"
                                        "
https://www.glassesshop.com/eyeglasses/fp1133,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201604/57917ec0a009f.jpg",Paine clip-on - Black,"
                                        "
https://www.glassesshop.com/eyeglasses/fp1113,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201708/5983fe799661a.jpg",Hyannis - Brown,$29.95
https://www.glassesshop.com/eyeglasses/fp1110,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201708/5983fe65ed003.jpg",Hyannis - Black,$29.95
https://www.glassesshop.com/eyeglasses/fp1094,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c754bfb14d5.jpg",Jersey - Red,$19.95
https://www.glassesshop.com/eyeglasses/fp1093,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58dcf69ac876f.jpg",Jersey - Blue,$19.95
https://www.glassesshop.com/eyeglasses/fp1063,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c905888dd69.jpg",Lina - Blue,$29.95
https://www.glassesshop.com/eyeglasses/fz0781,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201811/5bff5bf26bea7.jpg",Horace - Black,$29.95
